,title,year,advisory,movie_length,genre,rating,metascore,description,votes
215,152.Alexander(2004),(2004),R,175 min,"Action, Biography, Drama",5.6,"39        
        Metascore","Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world.","Votes:
170,304
| Gross:
$34.30M"
216,153.Changeling(2008),(2008),R,141 min,"Biography, Crime, Drama",7.8,"63        
        Metascore",Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when they try to pass off an obvious impostor as her missing child.,"Votes:
255,717
| Gross:
$35.74M"
217,154.Hotel Mumbai(2018),(2018),R,123 min,"Action, Drama, History",7.6,"62        
        Metascore",The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.,"Votes:
64,292
| Gross:
$9.65M"
218,155.Colette(I) (2018),(I) (2018),R,111 min,"Biography, Drama, History",6.7,"74        
        Metascore","Colette is pushed by her husband to write novels under his name. Upon their success, she fights to make her talents known, challenging gender norms.","Votes:
23,860
| Gross:
$5.14M"
219,157.The Outpost(2019),(2019),R,123 min,"Action, Drama, History",6.8,"71        
        Metascore",A small team of U.S. soldiers battles against hundreds of Taliban fighters in Afghanistan.,"Votes:
34,697"
220,159.Valkyrie(2008),(2008),PG-13,121 min,"Drama, History, Thriller",7.1,"56        
        Metascore","A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II.","Votes:
245,048
| Gross:
$83.08M"
221,161.Pride(I) (2014),(I) (2014),R,119 min,"Biography, Comedy, Drama",7.8,"79        
        Metascore",U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,"Votes:
57,475"
222,162.Against the Ice(2022),(2022),TV-MA,102 min,"Adventure, Drama, History",6.5,"49        
        Metascore","In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland.","Votes:
22,269"
223,164.Elizabeth(1998),(1998),R,124 min,"Biography, Drama, History",7.4,"75        
        Metascore",The early years of the reign of Elizabeth I of England and her difficult task of learning what is necessary to be a monarch.,"Votes:
99,773
| Gross:
$30.08M"
224,166.The Messenger: The Story of Joan of Arc(1999),(1999),R,148 min,"Adventure, Biography, Drama",6.4,"54        
        Metascore",A young girl receives a vision that drives her to rid France of its oppressors.,"Votes:
66,974
| Gross:
$14.28M"
225,169.Across the Universe(2007),(2007),PG-13,133 min,"Drama, Fantasy, History",7.3,"56        
        Metascore",The music of The Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,"Votes:
110,922
| Gross:
$24.34M"
226,170.The Post(2017),(2017),PG-13,116 min,"Biography, Drama, History",7.2,"83        
        Metascore",A cover-up spanning four U.S. Presidents pushes the country's first female newspaper publisher and her editor to join an unprecedented battle between press and government.,"Votes:
151,243
| Gross:
$81.90M"
227,171.The Other Boleyn Girl(2008),(2008),PG-13,115 min,"Biography, Drama, History",6.7,"50        
        Metascore",Two sisters contend for the affection of King Henry VIII.,"Votes:
113,672
| Gross:
$26.81M"
228,172.Newsies(1992),(1992),PG,121 min,"Drama, Family, History",6.9,"46        
        Metascore",A musical based on the New York City newsboy strike of 1899. When young newspaper sellers are exploited beyond reason by their bosses they set out to enact change and are met by the ruthlessness of big business.,"Votes:
21,087
| Gross:
$2.82M"
229,173.The Dig(2021),(2021),PG-13,112 min,"Biography, Drama, History",7.1,"73        
        Metascore",An archaeologist embarks on the historically important excavation of Sutton Hoo in 1938.,"Votes:
74,614"
230,174.Shakespeare in Love(1998),(1998),R,123 min,"Comedy, Drama, History",7.1,"87        
        Metascore","The world's greatest ever playwright, William Shakespeare, is young, out of ideas and short of cash, but meets his ideal woman and is inspired to write one of his most famous plays.","Votes:
225,424
| Gross:
$100.32M"
231,177.47 Ronin(2013),(2013),PG-13,128 min,"Action, Drama, Fantasy",6.2,"28        
        Metascore",A band of samurai sets out to avenge the death and dishonor of their master at the hands of a ruthless shogun.,"Votes:
160,650
| Gross:
$38.36M"
232,178.Cleopatra(1963),(1963),G,192 min,"Biography, Drama, History",7.0,"60        
        Metascore",Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.,"Votes:
33,639
| Gross:
$57.78M"
233,183.The Right Stuff(1983),(1983),PG,193 min,"Adventure, Biography, Drama",7.8,"91        
        Metascore","The U.S. space program's development from the breaking of the sound barrier to selection of the Mercury 7 astronauts, from a group of test pilots with a more seat-of-the-pants approach than the program's more cautious engineers preferred.","Votes:
61,794
| Gross:
$21.50M"
234,184.Eight Men Out(1988),(1988),PG,119 min,"Drama, History, Sport",7.2,"71        
        Metascore",A dramatization of the Black Sox scandal when the underpaid Chicago White Sox accepted bribes to deliberately lose the 1919 World Series.,"Votes:
20,668
| Gross:
$5.68M"
235,188.Mississippi Burning(1988),(1988),R,128 min,"Crime, Drama, History",7.8,"65        
        Metascore",Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,"Votes:
101,177
| Gross:
$34.60M"
236,190.The Name of the Rose(1986),(1986),R,130 min,"Drama, History, Mystery",7.7,"54        
        Metascore",An intellectually nonconformist friar investigates a series of mysterious deaths in an isolated abbey.,"Votes:
109,092
| Gross:
$7.15M"
237,192.The Report(I) (2019),(I) (2019),R,119 min,"Biography, Crime, Drama",7.2,"66        
        Metascore","Idealistic Senate staffer Daniel J. Jones, tasked by his boss to lead an investigation into the CIA's post 9/11 Detention and Interrogation Program, uncovers shocking secrets.","Votes:
43,764"
238,194.Compliance(2012),(2012),R,90 min,"Crime, Drama, History",6.4,"68        
        Metascore","A normal Friday service at a fast food restaurant becomes interrupted by a police officer who claims an employee stole from a customer, but something more sinister is going on.","Votes:
34,918
| Gross:
$0.32M"
239,197.Glory(1989),(1989),R,122 min,"Biography, Drama, History",7.8,"78        
        Metascore","Robert Gould Shaw leads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates.","Votes:
135,370
| Gross:
$26.83M"
240,151.28 Days Later...(2002),(2002),R,113 min,"Drama, Horror, Sci-Fi",7.5,"73        
        Metascore","Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.","Votes:
413,226
| Gross:
$45.06M"
241,152.Insidious(I) (2010),(I) (2010),PG-13,103 min,"Horror, Mystery, Thriller",6.8,"52        
        Metascore",A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,"Votes:
308,203
| Gross:
$54.01M"
242,153.Event Horizon(1997),(1997),R,96 min,"Horror, Sci-Fi, Thriller",6.6,"35        
        Metascore",A rescue crew investigates a spaceship that disappeared into a black hole and has now returned...with someone or something new on-board.,"Votes:
180,770
| Gross:
$26.67M"
243,155.An American Werewolf in London(1981),(1981),R,97 min,"Comedy, Horror",7.5,"55        
        Metascore",Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.,"Votes:
107,468
| Gross:
$30.57M"
244,157.The Night House(2020),(2020),R,107 min,"Horror, Mystery, Thriller",6.5,"68        
        Metascore",A widow begins to uncover her recently deceased husband's disturbing secrets.,"Votes:
51,819"
245,160.Let the Right One In(2008),(2008),R,114 min,"Drama, Fantasy, Horror",7.9,"82        
        Metascore","Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.","Votes:
217,261
| Gross:
$2.12M"
246,162.The Cabin in the Woods(2011),(2011),R,95 min,"Horror, Mystery, Thriller",7.0,"72        
        Metascore","Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.","Votes:
416,502
| Gross:
$42.07M"
247,163.The Blair Witch Project(1999),(1999),R,81 min,"Horror, Mystery",6.5,"81        
        Metascore","Three film students vanish after traveling into a Maryland forest to film a documentary on the local Blair Witch legend, leaving only their footage behind.","Votes:
260,698
| Gross:
$140.54M"
248,164.Jennifer's Body(2009),(2009),R,102 min,"Comedy, Horror",5.4,"47        
        Metascore",A newly-possessed high-school cheerleader turns into a succubus who specializes in killing her male classmates. Can her best friend put an end to the horror?,"Votes:
135,215
| Gross:
$16.20M"
249,165.Texas Chainsaw Massacre(2022),(2022),R,81 min,"Crime, Horror, Thriller",4.8,"34        
        Metascore","After 48 years of hiding, Leatherface returns to terrorize a group of idealistic young friends who accidentally disrupt his carefully shielded world in a remote Texas town.","Votes:
51,758"
250,166.Saw(2004),(2004),R,103 min,"Horror, Mystery, Thriller",7.6,"46        
        Metascore","Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.","Votes:
419,942
| Gross:
$56.00M"
251,167.Us(II) (2019),(II) (2019),R,116 min,"Horror, Mystery, Thriller",6.8,"81        
        Metascore",A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.,"Votes:
294,784
| Gross:
$175.08M"
252,170.Christine(1983),(1983),R,110 min,"Horror, Thriller",6.7,"57        
        Metascore",A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.,"Votes:
83,735
| Gross:
$21.20M"
253,171.Hotel Transylvania(2012),(2012),PG,91 min,"Animation, Adventure, Comedy",7.0,"47        
        Metascore","Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.","Votes:
255,259
| Gross:
$148.31M"
254,173.The Haunted Mansion(2003),(2003),PG,88 min,"Comedy, Family, Fantasy",5.1,"34        
        Metascore","A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.","Votes:
49,517
| Gross:
$75.85M"
255,174.Split(IX) (2016),(IX) (2016),PG-13,117 min,"Horror, Thriller",7.3,"62        
        Metascore",Three girls are kidnapped by a man with a diagnosed 23 distinct personalities. They must try to escape before the apparent emergence of a frightful new 24th.,"Votes:
493,076
| Gross:
$138.29M"
256,175.You Should Have Left(2020),(2020),R,93 min,"Horror, Thriller",5.4,"46        
        Metascore","A former banker, his actress wife, and their spirited daughter book a vacation at an isolated modern home in the Welsh countryside where nothing is quite as it seems.","Votes:
21,438"
257,177.Gerald's Game(2017),(2017),TV-MA,103 min,"Drama, Horror, Thriller",6.5,"77        
        Metascore","A couple tries to spice up their marriage in a remote lake house. After the husband dies unexpectedly, the wife is left handcuffed to their bed frame and must fight to survive and break free.","Votes:
109,964"
258,178.Friday the 13th(2009),(2009),R,97 min,"Horror, Mystery, Thriller",5.5,"34        
        Metascore",A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,"Votes:
108,275
| Gross:
$65.00M"
259,179.The Addams Family(2019),(2019),PG,86 min,"Animation, Comedy, Family",5.8,"46        
        Metascore",The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.,"Votes:
39,353
| Gross:
$100.04M"
260,180.Scream 2(1997),(1997),R,120 min,"Horror, Mystery",6.3,"63        
        Metascore","Two years after the first series of murders, as Sidney acclimates to college life, someone donning the Ghostface costume begins a new string of killings.","Votes:
183,683
| Gross:
$101.36M"
261,181.Halloween 5: The Revenge of Michael Myers(1989),(1989),R,96 min,"Horror, Thriller",4.9,"28        
        Metascore","One year after the events of Halloween 4: The Return of Michael Myers (1988), the Shape returns to Haddonfield once again in an attempt to kill his now-mute niece.","Votes:
42,354
| Gross:
$11.64M"
262,183.Little Shop of Horrors(1986),(1986),PG-13,94 min,"Comedy, Horror, Musical",7.1,"81        
        Metascore",A nerdy florist finds his chance for success and romance with the help of a giant man-eating plant who demands to be fed.,"Votes:
76,867
| Gross:
$38.75M"
263,184.The Ring(2002),(2002),PG-13,115 min,"Horror, Mystery",7.1,"57        
        Metascore",A journalist must investigate a mysterious videotape which seems to cause the death of anyone one week to the day after they view it.,"Votes:
349,282
| Gross:
$129.13M"
264,185.The Invisible Man(I) (2020),(I) (2020),R,124 min,"Drama, Horror, Mystery",7.1,"72        
        Metascore","When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.","Votes:
226,579
| Gross:
$70.41M"
265,186.Tremors(1990),(1990),PG-13,96 min,"Comedy, Horror",7.1,"65        
        Metascore",Natives of a small isolated town defend themselves against strange underground creatures which are killing them one by one.,"Votes:
138,882
| Gross:
$16.67M"
266,187.The Faculty(1998),(1998),R,104 min,"Horror, Mystery, Sci-Fi",6.5,"61        
        Metascore","When Casey Connor, Herrington High School's newspaper photographer, witnesses the murder of a nurse and sees her alive again, he decides to investigate the bizarre happenings.","Votes:
124,056
| Gross:
$40.06M"
267,188.Constantine(2005),(2005),R,121 min,"Action, Fantasy, Horror",7.0,"50        
        Metascore","Supernatural exorcist and demonologist John Constantine helps a policewoman prove her sister's death was not a suicide, but something more.","Votes:
346,041
| Gross:
$75.98M"
268,189.Blade(1998),(1998),R,120 min,"Action, Horror, Sci-Fi",7.1,"47        
        Metascore","A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.","Votes:
274,192
| Gross:
$70.09M"
269,190.Evil Dead(2013),(2013),R,91 min,Horror,6.5,"57        
        Metascore","Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.","Votes:
172,402
| Gross:
$54.24M"
270,192.A Quiet Place(2018),(2018),PG-13,90 min,"Drama, Horror, Sci-Fi",7.5,"82        
        Metascore","In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.","Votes:
523,167
| Gross:
$188.02M"
271,195.Hellraiser: Bloodline(1996),(1996),R,85 min,"Horror, Sci-Fi",5.0,"21        
        Metascore","In the 22nd century, a scientist attempts to right the wrong his ancestor created: the puzzle box that opens the gates of Hell and unleashes Pinhead and his Cenobite legions.","Votes:
22,175
| Gross:
$16.68M"
272,196.A Nightmare on Elm Street(2010),(2010),R,95 min,"Crime, Drama, Horror",5.2,"35        
        Metascore","The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.","Votes:
101,172
| Gross:
$63.08M"
273,197.The Evil Dead(1981),(1981),NC-17,85 min,Horror,7.4,"71        
        Metascore","Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.","Votes:
209,701
| Gross:
$2.40M"
274,199.The Craft(1996),(1996),R,101 min,"Drama, Fantasy, Horror",6.4,"55        
        Metascore","A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft, and they all soon conjure up various spells and curses against those who anger them.","Votes:
94,655
| Gross:
$24.88M"
275,200.Scooby-Doo 2: Monsters Unleashed(2004),(2004),PG,93 min,"Adventure, Comedy, Family",5.1,"34        
        Metascore",The Mystery Inc. gang must save Coolsville from an attack of their past monsters brought to life by an evil masked figure trying to take down the gang.,"Votes:
58,021
| Gross:
$84.22M"
276,151.Get Rich or Die Tryin'(2005),(2005),R,117 min,"Biography, Crime, Drama",5.4,"45        
        Metascore",A tale of an inner city drug dealer who turns away from a life of crime to pursue his passion of rap music.,"Votes:
47,631
| Gross:
$30.98M"
277,152.La Bamba(1987),(1987),PG-13,108 min,"Biography, Drama, Music",6.9,"65        
        Metascore",Biographical story of the rise from nowhere of early rock and roll singer Ritchie Valens who died at age 17 in a plane crash with Buddy Holly and The Big Bopper.,"Votes:
33,978
| Gross:
$54.22M"
278,153.I'm Not There(2007),(2007),R,135 min,"Biography, Drama, Music",6.8,"73        
        Metascore","Ruminations on the life of Bob Dylan, where six characters embody a different aspect of the musician's life and work.","Votes:
59,126
| Gross:
$4.02M"
279,154.If I Stay(2014),(2014),PG-13,107 min,"Drama, Fantasy, Music",6.7,"46        
        Metascore","Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.","Votes:
123,501
| Gross:
$50.47M"
280,155.Walk Hard: The Dewey Cox Story(2007),(2007),R,96 min,"Comedy, Music",6.8,"63        
        Metascore",Singer Dewey Cox overcomes adversity to become a musical legend.,"Votes:
73,696
| Gross:
$18.32M"
281,156.What's Love Got to Do with It(1993),(1993),R,118 min,"Biography, Drama, Music",7.3,"76        
        Metascore","The story of singer Tina Turner's rise to stardom and how she gained the courage to break free from her abusive husband, Ike Turner.","Votes:
21,408
| Gross:
$39.10M"
282,157.A Night at the Roxbury(1998),(1998),PG-13,82 min,"Comedy, Music, Romance",6.2,"26        
        Metascore","Two dim-witted brothers dream of owning their own dance club or at least getting into the coolest and most exclusive club in town, The Roxbury.","Votes:
61,177
| Gross:
$30.32M"
283,160.Rock Star(2001),(2001),R,105 min,"Drama, Music",6.3,"54        
        Metascore",Lead singer of a tribute band becomes lead singer of the real band he idolizes.,"Votes:
43,648
| Gross:
$17.01M"
284,161.A Bigger Splash(2015),(2015),R,125 min,"Drama, Music, Thriller",6.4,"74        
        Metascore",A famous rock star's vacation in Italy with her boyfriend is disrupted by the unexpected visit of an old friend and his daughter.,"Votes:
30,478
| Gross:
$1.98M"
285,162.House Party(1990),(1990),R,100 min,"Comedy, Music, Romance",6.4,"76        
        Metascore","Kid decides to go to his friend Play's house party, but neither of them can predict what's in store for them on what could be the wildest night of their lives.","Votes:
15,170
| Gross:
$26.39M"
286,163.August Rush(2007),(2007),PG,114 min,"Drama, Music",7.4,"38        
        Metascore",An orphaned musical prodigy uses his gift to try to find his birth parents.,"Votes:
107,832
| Gross:
$31.66M"
287,164.Tenacious D in the Pick of Destiny(2006),(2006),R,94 min,"Adventure, Comedy, Music",6.8,"55        
        Metascore","To become the greatest band of all time, two slacker, wannabe-rockers set out on a quest to steal a legendary guitar pick that gives its holders incredible guitar skills, from a maximum security Rock and Roll museum.","Votes:
109,682
| Gross:
$8.32M"
288,165.Selena(1997),(1997),PG,127 min,"Biography, Drama, Music",6.8,"67        
        Metascore","The true story of Selena, a Texas-born Tejano singer who rose from cult status to performing at the Astrodome, as well as having chart-topping albums on the Latin music charts.","Votes:
29,219
| Gross:
$35.42M"
289,166.Beyond the Valley of the Dolls(1970),(1970),NC-17,109 min,"Comedy, Drama, Music",6.1,"60        
        Metascore","Three girls come to Hollywood to make it big, but find only sex, drugs and sleaze.","Votes:
11,299
| Gross:
$2.66M"
290,169.Nocturne(II) (2020),(II) (2020),Not Rated,90 min,"Drama, Horror, Music",5.7,"58        
        Metascore",An incredibly gifted pianist makes a Faustian bargain to overtake her older sister at a prestigious institution for classical musicians.,"Votes:
9,386"
291,171.The High Note(2020),(2020),PG-13,113 min,"Drama, Music, Romance",6.4,"58        
        Metascore",A superstar singer and her overworked personal assistant are presented with a choice that could alter the course of their respective careers.,"Votes:
11,797"
292,172.Dreamgirls(2006),(2006),PG-13,130 min,"Drama, Music, Musical",6.6,"76        
        Metascore","A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.","Votes:
74,168
| Gross:
$103.37M"
293,173.On the Come Up(2022),(2022),PG-13,116 min,"Comedy, Drama, Music",5.5,"52        
        Metascore","Story centers on 16-year-old Bri, who wants to be one of the greatest rappers of all time. Facing controversies and with an eviction notice staring down her family, Bri doesn't just want to make it, she has to make it.","Votes:
397"
294,174.Nowhere Boy(2009),(2009),R,98 min,"Biography, Drama, Music",7.1,"67        
        Metascore","A chronicle of John Lennon's first years, focused mainly in his adolescence and his relationship with his stern aunt Mimi, who raised him, and his absentee mother Julia, who re-entered his life at a crucial moment in his young life.","Votes:
37,153
| Gross:
$1.45M"
295,175.Step Up Revolution(2012),(2012),PG-13,99 min,"Drama, Music, Romance",6.4,"43        
        Metascore","Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.","Votes:
56,455
| Gross:
$35.07M"
296,176.The Legend of 1900(1998),(1998),R,169 min,"Drama, Music, Romance",8.0,"58        
        Metascore","A baby boy, discovered in 1900 on an ocean liner, grows into a musical prodigy, never setting foot on land.","Votes:
64,604
| Gross:
$0.26M"
297,177.Control(2007),(2007),R,122 min,"Biography, Drama, Music",7.6,"78        
        Metascore","A profile of Ian Curtis, the enigmatic singer of Joy Division whose personal, professional, and romantic troubles led him to commit suicide at the age of 23.","Votes:
65,604
| Gross:
$0.87M"
298,180.Hairspray(1988),(1988),PG,92 min,"Comedy, Drama, Family",7.0,"77        
        Metascore",A 'pleasantly plump' teenager teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.,"Votes:
21,691
| Gross:
$6.67M"
299,182.All That Jazz(1979),(1979),R,123 min,"Drama, Music, Musical",7.8,"72        
        Metascore","Director/choreographer Bob Fosse tells his own life story as he details the sordid career of Joe Gideon, a womanizing, drug-using dancer.","Votes:
32,191
| Gross:
$37.82M"
300,186.A Star Is Born(1976),(1976),R,139 min,"Drama, Music, Romance",6.1,"59        
        Metascore","A has-been rock star falls in love with a young, up-and-coming songstress.","Votes:
11,875
| Gross:
$80.00M"
301,189.Velvet Goldmine(1998),(1998),R,118 min,"Drama, Music",6.9,"65        
        Metascore","In 1984, British journalist Arthur Stuart investigates the career of 1970s glam superstar Brian Slade, who was heavily influenced in his early years by hard-living and rebellious American singer Curt Wild.","Votes:
35,987
| Gross:
$1.05M"
302,190.Center Stage(2000),(2000),PG-13,115 min,"Drama, Music, Romance",6.6,"52        
        Metascore",A group of 12 teenagers from various backgrounds enroll at the American Ballet Academy in New York to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.,"Votes:
21,752
| Gross:
$17.17M"
303,191.Josie and the Pussycats(2001),(2001),PG-13,98 min,"Comedy, Music",5.5,"47        
        Metascore",A girl group find themselves in the middle of a conspiracy to deliver subliminal messages through popular music.,"Votes:
23,460
| Gross:
$14.25M"
304,192.SLC Punk!(1998),(1998),R,97 min,"Comedy, Drama, Music",7.4,"50        
        Metascore",In the early 1980s Stevo and Heroin Bob are the only two dedicated punks in conservative Salt Lake City.,"Votes:
30,206
| Gross:
$0.30M"
305,193.Dirty Dancing: Havana Nights(2004),(2004),PG-13,86 min,"Drama, Music, Romance",5.9,"39        
        Metascore","High school senior Katey moves to Havana in November 1958, when her dad gets a promotion at Ford. She meets a local waiter, who introduces her to sensual Cuban music/dance. They enter a big dance contest for the prize when he gets fired.","Votes:
28,380
| Gross:
$14.16M"
306,194.The Producers(1967),(1967),PG,88 min,"Comedy, Music",7.5,"96        
        Metascore",A stage-play producer devises a plan to make money by producing a sure-fire flop.,"Votes:
56,356
| Gross:
$0.11M"
307,195.Yoga Hosers(2016),(2016),PG-13,88 min,"Action, Comedy, Horror",4.2,"23        
        Metascore",Two teenage yoga enthusiasts must do battle with an evil presence that is threatening to rise from its underground lair and endanger their major party plans.,"Votes:
14,260"
308,196.Three Colors: Blue(1993),(1993),R,94 min,"Drama, Music, Mystery",7.9,"85        
        Metascore",A woman struggles to find a way to live her life after the death of her husband and child.,"Votes:
102,298
| Gross:
$1.32M"
309,197.Get Him to the Greek(2010),(2010),R,109 min,"Comedy, Music",6.3,"65        
        Metascore",A record company intern is hired to accompany out-of-control British rock star Aldous Snow to a concert at L.A.'s Greek Theater.,"Votes:
179,187
| Gross:
$60.97M"
310,198.The Last Dragon(1985),(1985),PG-13,109 min,"Action, Comedy, Drama",6.8,"58        
        Metascore","In New York City, a young man searches for a Master to obtain the final level of martial arts mastery known as the Glow.","Votes:
16,068
| Gross:
$25.75M"
311,200.Lords of Chaos(2018),(2018),R,118 min,"Biography, Drama, Horror",6.6,"48        
        Metascore",A teenager's quest to launch Norwegian Black Metal in Oslo in the early 1990s results in a very violent outcome.,"Votes:
16,207
| Gross:
$0.25M"
312,151.Fantasia(1940),(1940),G,125 min,"Animation, Family, Fantasy",7.7,"96        
        Metascore","A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred.","Votes:
96,875
| Gross:
$76.41M"
313,152.The Umbrellas of Cherbourg(1964),(1964),Not Rated,91 min,"Drama, Musical, Romance",7.8,"86        
        Metascore",A young woman separated from her lover by war faces a life-altering decision.,"Votes:
27,883
| Gross:
$0.03M"
314,154.Dancer in the Dark(2000),(2000),R,140 min,"Crime, Drama, Musical",7.9,"61        
        Metascore",An Eastern European US immigrant with a love for musicals has to cope with the gradual loss of her vision.,"Votes:
110,251
| Gross:
$4.18M"
315,155.Fiddler on the Roof(1971),(1971),G,181 min,"Drama, Family, Musical",8.0,"67        
        Metascore","In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village.","Votes:
43,792
| Gross:
$80.50M"
316,156.Brother Bear(2003),(2003),G,85 min,"Animation, Adventure, Comedy",6.8,"48        
        Metascore","When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.","Votes:
111,264
| Gross:
$85.34M"
317,157.The Road to El Dorado(2000),(2000),PG,89 min,"Animation, Adventure, Comedy",6.9,"51        
        Metascore","Two swindlers get their hands on a map to the fabled city of gold, El Dorado.","Votes:
96,915
| Gross:
$50.86M"
318,158.Cabaret(1972),(1972),PG,124 min,"Drama, Music, Musical",7.8,"80        
        Metascore",A female girlie club entertainer in Weimar Republic era Berlin romances two men while the Nazi Party rises to power around them.,"Votes:
55,398
| Gross:
$42.77M"
319,159.Trolls World Tour(2020),(2020),PG,91 min,"Animation, Adventure, Comedy",6.1,"51        
        Metascore","When the Queen of the Hard Rock Trolls tries to take over all the Troll kingdoms, Queen Poppy and her friends try different ways to save all the Trolls.","Votes:
23,575"
320,162.Oliver!(1968),(1968),G,153 min,"Drama, Family, Musical",7.4,"74        
        Metascore","After being sold to a mortician, young orphan Oliver Twist runs away and meets a group of boys trained to be pickpockets by an elderly mentor in 1830s London.","Votes:
38,656
| Gross:
$16.80M"
321,168.Lady and the Tramp(1955),(1955),G,76 min,"Animation, Adventure, Comedy",7.3,"78        
        Metascore",The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,"Votes:
136,132
| Gross:
$93.60M"
322,169.FernGully: The Last Rainforest(1992),(1992),G,76 min,"Animation, Adventure, Family",6.5,"67        
        Metascore","The magical inhabitants of a rainforest fight to save their home, which is threatened by logging and a polluting force of destruction called Hexxus.","Votes:
30,823
| Gross:
$24.65M"
323,171.Annette(2021),(2021),R,141 min,"Drama, Musical, Romance",6.3,"67        
        Metascore",A stand-up comedian and his opera singer wife have a two-year-old daughter with a surprising gift.,"Votes:
19,784"
324,172.Tenacious D in the Pick of Destiny(2006),(2006),R,94 min,"Adventure, Comedy, Music",6.8,"55        
        Metascore","To become the greatest band of all time, two slacker, wannabe-rockers set out on a quest to steal a legendary guitar pick that gives its holders incredible guitar skills, from a maximum security Rock and Roll museum.","Votes:
109,682
| Gross:
$8.32M"
325,173.Xanadu(1980),(1980),PG,96 min,"Fantasy, Musical, Romance",5.3,"31        
        Metascore",A struggling artist living in Los Angeles meets a girl who may hold the key to his happiness.,"Votes:
14,166
| Gross:
$22.76M"
326,174.The Lego Movie 2: The Second Part(2019),(2019),PG,107 min,"Animation, Action, Adventure",6.6,"65        
        Metascore","It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild.","Votes:
66,862
| Gross:
$105.81M"
327,176.Dreamgirls(2006),(2006),PG-13,130 min,"Drama, Music, Musical",6.6,"76        
        Metascore","A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.","Votes:
74,168
| Gross:
$103.37M"
328,177.History of the World: Part I(1981),(1981),R,92 min,"Comedy, History, Musical",6.8,"47        
        Metascore",Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes.,"Votes:
50,016
| Gross:
$31.67M"
