,title,year,advisory,movie_length,genre,rating,metascore,description,votes
167,43.Dark Passage(1947),(1947),Passed,106 min,"Film-Noir, Thriller",7.5,"68        
        Metascore",A man convicted of murdering his wife escapes from prison and works with a woman to try to prove his innocence.,"Votes:
20,172"
168,47.Spellbound(1945),(1945),Approved,111 min,"Film-Noir, Mystery, Romance",7.5,"79        
        Metascore",A psychiatrist protects the identity of an amnesia patient accused of murder while attempting to recover his memory.,"Votes:
48,860
| Gross:
$7.00M"
169,50.Mildred Pierce(1945),(1945),Approved,111 min,"Crime, Drama, Film-Noir",7.9,"88        
        Metascore",A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,"Votes:
26,127"
170,2.The Woman King(2022),(2022),PG-13,135 min,"Action, Drama, History",6.3,"76        
        Metascore","A historical epic inspired by true events that took place in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries.","Votes:
15,165"
171,3.Amsterdam(2022),(2022),R,134 min,"Comedy, Drama, History",5.7,"47        
        Metascore","In the 1930s, three friends witness a murder, are framed for it, and uncover one of the most outrageous plots in American history.","Votes:
493"
172,9.The Northman(2022),(2022),R,137 min,"Action, Adventure, Drama",7.1,"82        
        Metascore",A young Viking prince is on a quest to avenge his father's murder.,"Votes:
176,752"
173,22.Schindler's List(1993),(1993),R,195 min,"Biography, Drama, History",9.0,"94        
        Metascore","In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.","Votes:
1,341,680
| Gross:
$96.90M"
174,24.The Last Duel(2021),(2021),R,152 min,"Action, Drama, History",7.4,"67        
        Metascore",King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire by challenging him to a duel.,"Votes:
152,396"
175,27.Medieval(2022),(2022),R,126 min,"Action, Drama, History",6.4,"48        
        Metascore","The story of fifteenth century Czech icon and warlord Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.","Votes:
1,024"
176,28.Hacksaw Ridge(2016),(2016),R,139 min,"Biography, Drama, History",8.1,"71        
        Metascore","World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.","Votes:
518,563
| Gross:
$67.21M"
177,29.Troy(2004),(2004),R,163 min,"Drama, History",7.3,"56        
        Metascore","An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.","Votes:
532,694
| Gross:
$133.38M"
178,30.Dunkirk(2017),(2017),PG-13,106 min,"Action, Drama, History",7.8,"94        
        Metascore","Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.","Votes:
649,864
| Gross:
$188.37M"
179,31.Tombstone(1993),(1993),R,130 min,"Biography, Drama, History",7.8,"50        
        Metascore","A successful lawman's plans to retire anonymously in Tombstone, Arizona are disrupted by the kind of outlaws he was famous for eliminating.","Votes:
149,016
| Gross:
$56.51M"
180,34.The King(I) (2019),(I) (2019),R,140 min,"Biography, Drama, History",7.3,"62        
        Metascore","Hal, wayward prince and heir to the English throne, is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics, the war his father left behind, and the emotional strings of his past life.","Votes:
128,174"
181,36.The Big Short(2015),(2015),R,130 min,"Biography, Comedy, Drama",7.8,"81        
        Metascore","In 2006-2007 a group of investors bet against the US mortgage market. In their research, they discover how flawed and corrupt the market is.","Votes:
427,494
| Gross:
$70.26M"
182,"39.Argentina, 1985(2022)",(2022),R,140 min,"Biography, Crime, Drama",8.2,"79        
        Metascore",A team of lawyers take on the heads of Argentina's bloody military dictatorship during the 1980s in a battle against odds and a race against time.,"Votes:
756"
183,40.Braveheart(1995),(1995),R,178 min,"Biography, Drama, History",8.4,"68        
        Metascore",Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,"Votes:
1,031,064
| Gross:
$75.60M"
184,41.Hamilton(2020),(2020),PG-13,160 min,"Biography, Drama, History",8.4,"90        
        Metascore","The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.","Votes:
92,821"
185,42.The Last of the Mohicans(1992),(1992),R,112 min,"Action, Adventure, Drama",7.7,"76        
        Metascore",Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,"Votes:
169,935
| Gross:
$75.51M"
186,43.Downfall(2004),(2004),R,156 min,"Biography, Drama, History",8.2,"82        
        Metascore","Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.","Votes:
354,776
| Gross:
$5.51M"
187,45.The Revenant(2015),(2015),R,156 min,"Action, Adventure, Drama",8.0,"76        
        Metascore",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,"Votes:
795,756
| Gross:
$183.64M"
188,46.The Assassination of Jesse James by the Coward Robert Ford(2007),(2007),R,160 min,"Biography, Crime, Drama",7.5,"68        
        Metascore","Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.","Votes:
181,823
| Gross:
$3.90M"
189,49.The King's Speech(2010),(2010),R,118 min,"Biography, Drama, History",8.0,"88        
        Metascore","The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.","Votes:
678,513
| Gross:
$138.80M"
190,1.Hocus Pocus(1993),(1993),PG,96 min,"Comedy, Family, Fantasy",6.9,"43        
        Metascore","A curious youngster moves to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century.","Votes:
130,972
| Gross:
$39.51M"
191,2.Smile(V) (2022),(V) (2022),R,115 min,Horror,7.0,"68        
        Metascore","After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. Rose must confront her troubling past in order to survive and escape her horrifying new reality.","Votes:
11,024"
192,3.The Munsters(2022),(2022),PG,109 min,"Comedy, Family, Fantasy",4.6,"57        
        Metascore","Reboot of ""The Munsters"", that followed a family of monsters who moves from Transylvania to an American suburb.","Votes:
5,287"
193,5.Barbarian(2022),(2022),R,102 min,"Horror, Thriller",7.6,"79        
        Metascore",A woman staying at an Airbnb discovers that the house she has rented is not what it seems.,"Votes:
13,894"
194,9.X(II) (2022),(II) (2022),R,105 min,"Horror, Mystery, Thriller",6.6,"79        
        Metascore","In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.","Votes:
70,935"
195,10.Pearl(2022),(2022),R,103 min,Horror,7.5,"73        
        Metascore",Backstory on how Pearl became the person she was.,"Votes:
5,802"
196,13.Nope(2022),(2022),R,130 min,"Horror, Mystery, Sci-Fi",6.9,"77        
        Metascore",The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,"Votes:
132,716"
197,14.Bodies Bodies Bodies(2022),(2022),R,94 min,"Comedy, Horror, Thriller",6.4,"69        
        Metascore","When a group of rich 20-somethings plan a hurricane party at a remote family mansion, a party game turns deadly in this fresh and funny look at backstabbing, fake friends, and one party gone very, very wrong.","Votes:
17,959"
198,17.Dahmer(2002),(2002),R,101 min,"Biography, Crime, Drama",5.6,"63        
        Metascore","Biopic about notorious American serial killer Jeffrey Dahmer, taking place in both the past and the present.","Votes:
10,661
| Gross:
$0.14M"
199,19.My Friend Dahmer(2017),(2017),R,107 min,"Biography, Drama, Horror",6.2,"68        
        Metascore",A young Jeffrey Dahmer struggles to belong in high school.,"Votes:
20,546
| Gross:
$1.36M"
200,20.Bones and All(2022),(2022),R,130 min,"Drama, Horror, Romance",6.6,"75        
        Metascore","Maren, a young woman, learns how to survive on the margins of society.","Votes:
504"
201,26.The Black Phone(2021),(2021),R,103 min,"Horror, Thriller",7.0,"65        
        Metascore","After being abducted by a child killer and locked in a soundproof basement, a 13-year-old boy starts receiving calls on a disconnected phone from the killer's previous victims.","Votes:
114,833"
202,27.The Invitation(II) (2022),(II) (2022),PG-13,105 min,"Horror, Thriller",5.2,"45        
        Metascore","A young woman is courted and swept off her feet, only to realize a gothic conspiracy is afoot.","Votes:
9,925"
203,28.Speak No Evil(2022),(2022),Not Rated,97 min,"Drama, Horror, Thriller",6.6,"78        
        Metascore",A Danish family visits a Dutch family they met on a holiday. What was supposed to be an idyllic weekend slowly starts unraveling as the Danes try to stay polite in the face of unpleasantness.,"Votes:
9,919"
204,30.Prey(I) (2022),(I) (2022),R,99 min,"Action, Adventure, Drama",7.2,"71        
        Metascore","Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.","Votes:
166,545"
205,31.Goodnight Mommy(2022),(2022),R,92 min,"Crime, Drama, Horror",5.6,"45        
        Metascore",Twin brothers arrive at their mother's house and begin to suspect that something isn't right. Remake of the 2014 Austrian film.,"Votes:
6,127"
206,35.Orphan: First Kill(2022),(2022),R,99 min,"Crime, Drama, Horror",5.9,"54        
        Metascore","After orchestrating a brilliant escape from an Estonian psychiatric facility, Esther travels to America by impersonating the missing daughter of a wealthy family.","Votes:
25,157"
207,36.Midsommar(2019),(2019),R,148 min,"Drama, Horror, Mystery",7.1,"72        
        Metascore",A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,"Votes:
310,796
| Gross:
$27.33M"
208,38.Watcher(I) (2022),(I) (2022),R,91 min,"Drama, Horror, Thriller",6.3,"70        
        Metascore","A young American woman moves with her husband to Bucharest, and begins to suspect that a stranger who watches her from the apartment building across the street may be a local serial killer decapitating women.","Votes:
18,113"
209,39.Beast(I) (2022),(I) (2022),R,93 min,"Adventure, Drama, Horror",5.6,"54        
        Metascore",A father and his two teenage daughters find themselves hunted by a massive rogue lion intent on proving that the Savanna has but one apex predator.,"Votes:
17,439"
210,43.Doctor Strange in the Multiverse of Madness(2022),(2022),PG-13,126 min,"Action, Adventure, Fantasy",7.0,"60        
        Metascore","Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others.","Votes:
388,865"
211,44.Hellraiser(1987),(1987),R,94 min,"Horror, Thriller",6.9,"56        
        Metascore","A woman discovers the newly resurrected, partially formed, body of her brother-in-law. She starts killing for him to revitalize his body so he can escape the demonic beings that are pursuing him after he escaped their sadistic underworld.","Votes:
122,369
| Gross:
$14.56M"
212,45.Morbius(2022),(2022),PG-13,104 min,"Action, Adventure, Horror",5.2,"35        
        Metascore","Biochemist Michael Morbius tries to cure himself of a rare blood disease, but he inadvertently infects himself with a form of vampirism instead.","Votes:
111,585"
213,46.My Best Friend's Exorcism(2022),(2022),R,97 min,"Comedy, Horror, Thriller",5.4,"58        
        Metascore",Teen best friends Abby and Gretchen grapple with an otherworldly demon that takes up residence in Gretchen's body.,"Votes:
1,759"
214,47.The Menu(2022),(2022),R,106 min,"Comedy, Horror, Thriller",7.7,"73        
        Metascore","A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.","Votes:
311"
215,48.American Psycho(2000),(2000),R,102 min,"Crime, Drama, Horror",7.6,"64        
        Metascore","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.","Votes:
600,695
| Gross:
$15.07M"
216,49.The Mortal Instruments: City of Bones(2013),(2013),PG-13,130 min,"Action, Adventure, Fantasy",5.8,"33        
        Metascore","When her mother disappears, Clary Fray learns that she descends from a line of warriors who protect our world from demons. She joins forces with others like her and heads into a dangerous alternate New York called the Shadow World.","Votes:
134,429
| Gross:
$31.17M"
217,50.Scream(I) (2022),(I) (2022),R,114 min,"Horror, Mystery, Thriller",6.3,"60        
        Metascore","25 years after a streak of brutal murders shocked the quiet town of Woodsboro, Calif., a new killer dons the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town's deadly past.","Votes:
105,472"
218,1.Elvis(2022),(2022),PG-13,159 min,"Biography, Drama, Music",7.5,"64        
        Metascore","The life of American music icon Elvis Presley, from his childhood to becoming a rock and movie star in the 1950s while maintaining a complex relationship with his manager, Colonel Tom Parker.","Votes:
127,921"
219,6.Moonage Daydream(2022),(2022),PG-13,135 min,"Documentary, Music",8.0,"83        
        Metascore","A cinematic odyssey exploring David Bowie's creative and musical journey. From visionary filmmaker Brett Morgen, and sanctioned by the Bowie estate.","Votes:
4,448"
220,7.Tár(2022),(2022),R,158 min,"Drama, Music",7.9,"91        
        Metascore","Set in the international world of classical music, the film centers on Lydia Tár, widely considered one of the greatest living composer/conductors and first-ever female chief conductor of a major German orchestra.","Votes:
426"
221,8.Whiplash(2014),(2014),R,106 min,"Drama, Music",8.5,"88        
        Metascore",A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,"Votes:
842,654
| Gross:
$13.09M"
222,11.Purple Hearts(2022),(2022),TV-14,122 min,"Drama, Music, Romance",6.7,"30        
        Metascore","In spite of their many differences, Cassie, a struggling singer-songwriter, and Luke, a troubled Marine, agree to marry solely for military benefits. But when tragedy strikes, the line between real and pretend begins to blur.","Votes:
33,870"
223,12.On the Come Up(2022),(2022),PG-13,116 min,"Comedy, Drama, Music",5.5,"52        
        Metascore","Story centers on 16-year-old Bri, who wants to be one of the greatest rappers of all time. Facing controversies and with an eviction notice staring down her family, Bri doesn't just want to make it, she has to make it.","Votes:
350"
224,14.CODA(2021),(2021),PG-13,111 min,"Comedy, Drama, Music",8.0,"74        
        Metascore","As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents.","Votes:
126,718"
225,15.Bill & Ted Face the Music(2020),(2020),PG-13,91 min,"Adventure, Comedy, Music",5.9,"65        
        Metascore","Once told they'd save the universe during a time-traveling adventure, 2 would-be rockers from San Dimas, California find themselves as middle-aged dads still trying to crank out a hit song and fulfill their destiny.","Votes:
47,331"
226,16.Pitch Perfect(2012),(2012),PG-13,112 min,"Comedy, Music, Romance",7.1,"66        
        Metascore","Beca, a freshman at Barden University, is cajoled into joining The Bellas, her school's all-girls singing group. Injecting some much needed energy into their repertoire, The Bellas take on their male rivals in a campus competition.","Votes:
305,528
| Gross:
$65.00M"
227,17.Some Like It Hot(1959),(1959),Passed,121 min,"Comedy, Music, Romance",8.2,"98        
        Metascore","After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.","Votes:
266,444
| Gross:
$25.00M"
228,18.Bohemian Rhapsody(2018),(2018),PG-13,134 min,"Biography, Drama, Music",7.9,"49        
        Metascore","The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).","Votes:
533,405
| Gross:
$216.43M"
229,20.Green Book(2018),(2018),PG-13,130 min,"Biography, Comedy, Drama",8.2,"69        
        Metascore",A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,"Votes:
482,530
| Gross:
$85.08M"
230,21.Sound of Metal(2019),(2019),R,120 min,"Drama, Music",7.7,"82        
        Metascore",A heavy-metal drummer's life is thrown into freefall when he begins to lose his hearing.,"Votes:
125,603"
231,22.Marry Me(2022),(2022),PG-13,112 min,"Comedy, Music, Romance",6.1,"51        
        Metascore","Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she instead decides to marry Charlie, a stranger in the crowd.","Votes:
30,060"
232,23.La La Land(2016),(2016),PG-13,128 min,"Comedy, Drama, Music",8.0,"94        
        Metascore","While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.","Votes:
580,447
| Gross:
$151.10M"
233,24.Baby Driver(2017),(2017),R,113 min,"Action, Crime, Drama",7.6,"86        
        Metascore","After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.","Votes:
530,193
| Gross:
$107.83M"
234,25.Coco(I) (2017),(I) (2017),PG,105 min,"Animation, Adventure, Comedy",8.4,"81        
        Metascore","Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","Votes:
497,246
| Gross:
$209.73M"
235,27.Footloose(2011),(2011),PG-13,113 min,"Comedy, Drama, Music",5.8,"58        
        Metascore","City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.","Votes:
50,134
| Gross:
$51.80M"
236,28.The Pianist(2002),(2002),R,150 min,"Biography, Drama, Music",8.5,"85        
        Metascore",A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,"Votes:
822,732
| Gross:
$32.57M"
237,30.8 Mile(2002),(2002),R,110 min,"Drama, Music",7.2,"77        
        Metascore","A young rapper, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.","Votes:
288,310
| Gross:
$116.72M"
238,31.Almost Famous(2000),(2000),R,122 min,"Adventure, Comedy, Drama",7.9,"90        
        Metascore",A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.,"Votes:
275,897
| Gross:
$32.53M"
239,32.Amadeus(1984),(1984),R,160 min,"Biography, Drama, Music",8.4,"88        
        Metascore","The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was insanely jealous of Mozart's talent and claimed to have murdered him.","Votes:
399,299
| Gross:
$51.97M"
240,33.A Star Is Born(2018),(2018),R,136 min,"Drama, Music, Romance",7.6,"88        
        Metascore",A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,"Votes:
381,018
| Gross:
$215.29M"
241,34.Dirty Dancing(I) (1987),(I) (1987),PG-13,100 min,"Drama, Music, Romance",7.0,"65        
        Metascore","Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.","Votes:
231,558
| Gross:
$0.62M"
242,35.School of Rock(2003),(2003),PG-13,109 min,"Comedy, Music",7.2,"82        
        Metascore","After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.","Votes:
305,076
| Gross:
$81.26M"
243,36.The Blues Brothers(1980),(1980),R,133 min,"Action, Adventure, Comedy",7.9,"60        
        Metascore","Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago.","Votes:
199,302
| Gross:
$57.23M"
244,37.Yesterday(III) (2019),(III) (2019),PG-13,116 min,"Comedy, Fantasy, Music",6.8,"55        
        Metascore",A struggling musician realizes he's the only person on Earth who can remember The Beatles after waking up in an alternate reality where they never existed.,"Votes:
152,156
| Gross:
$73.29M"
245,38.Saturday Night Fever(1977),(1977),R,118 min,"Drama, Music",6.8,"77        
        Metascore","Anxious about his future after high school, a 19-year-old Italian-American from Brooklyn tries to escape the harsh reality of his bleak family life by dominating the dance floor at the local disco.","Votes:
80,406
| Gross:
$94.21M"
246,41.Soul(2020),(2020),PG,100 min,"Animation, Adventure, Comedy",8.0,"83        
        Metascore","After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.","Votes:
323,590"
247,42.The Wedding Singer(1998),(1998),PG-13,97 min,"Comedy, Music, Romance",6.9,"59        
        Metascore","Robbie, a singer, and Julia, a waitress, are both engaged, but to the wrong people. Fortune intervenes to help them discover each other.","Votes:
150,908
| Gross:
$80.25M"
248,43.Footloose(1984),(1984),PG,107 min,"Drama, Music, Romance",6.6,"42        
        Metascore","A city teenager moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.","Votes:
81,146
| Gross:
$80.04M"
249,44.Coyote Ugly(2000),(2000),PG-13,100 min,"Comedy, Drama, Music",5.7,"27        
        Metascore","Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell.","Votes:
115,560
| Gross:
$60.79M"
250,45.Climax(I) (2018),(I) (2018),R,97 min,"Drama, Horror, Music",6.9,"67        
        Metascore","French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD.","Votes:
68,173
| Gross:
$0.80M"
251,46.Metal Lords(2022),(2022),R,97 min,"Comedy, Music",6.7,"59        
        Metascore",Two friends try to form a heavy metal band with a cellist for a Battle of the Bands.,"Votes:
26,532"
252,47.9 Songs(2004),(2004),Not Rated,71 min,"Drama, Music, Romance",4.8,"43        
        Metascore","In London, intense sexual encounters take place between an American college student, named Lisa, and an English scientist, named Matt, between attending rock concerts.","Votes:
22,792
| Gross:
$0.05M"
253,49.Belle(2021),(2021),PG,121 min,"Animation, Adventure, Drama",7.1,"83        
        Metascore","Suzu is a shy high school student living in a rural village. For years, she has only been a shadow of herself. But when she enters ""U"", a massive virtual world, she escapes into her online persona as Belle, a globally-beloved singer.","Votes:
11,259"
254,50.Grease 2(1982),(1982),PG,115 min,"Comedy, Music, Musical",4.5,"52        
        Metascore",A British student at a 1960s American high school must prove himself to the leader of a girls' gang whose members can only date greasers.,"Votes:
36,103
| Gross:
$15.17M"
255,1.Pinocchio(I) (2022),(I) (2022),PG,105 min,"Adventure, Comedy, Drama",5.1,"38        
        Metascore","A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy.","Votes:
27,171"
256,4.Sing 2(2021),(2021),PG,110 min,"Animation, Adventure, Comedy",7.4,"49        
        Metascore",Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.,"Votes:
65,989
| Gross:
$162.79M"
257,5.The Nightmare Before Christmas(1993),(1993),PG,76 min,"Animation, Family, Fantasy",7.9,"82        
        Metascore","Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.","Votes:
332,819
| Gross:
$75.08M"
258,8.Encanto(2021),(2021),PG,102 min,"Animation, Comedy, Family",7.2,"75        
        Metascore",A Colombian teenage girl has to face the frustration of being the only member of her family without magical powers.,"Votes:
215,107
| Gross:
$96.09M"
259,11.The Greatest Showman(2017),(2017),PG,105 min,"Biography, Drama, Musical",7.5,"48        
        Metascore",Celebrates the birth of show business and tells of a visionary who rose from nothing to create a spectacle that became a worldwide sensation.,"Votes:
279,505
| Gross:
$174.34M"
260,13.The Lion King(1994),(1994),G,88 min,"Animation, Adventure, Drama",8.5,"88        
        Metascore","Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.","Votes:
1,046,847
| Gross:
$422.78M"
261,14.The Rocky Horror Picture Show(1975),(1975),R,100 min,"Comedy, Horror, Musical",7.4,"65        
        Metascore",A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.,"Votes:
151,070
| Gross:
$139.88M"
262,16.Grease(1978),(1978),PG,110 min,"Comedy, Musical, Romance",7.2,"70        
        Metascore","Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?","Votes:
275,762
| Gross:
$188.76M"
263,18.Rock of Ages(2012),(2012),PG-13,123 min,"Comedy, Drama, Musical",5.9,"47        
        Metascore",A small-town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams.,"Votes:
78,670
| Gross:
$38.52M"
264,19.The Little Mermaid(1989),(1989),G,83 min,"Animation, Adventure, Comedy",7.6,"88        
        Metascore",A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.,"Votes:
262,340
| Gross:
$111.54M"
265,20.Beauty and the Beast(I) (2017),(I) (2017),PG,129 min,"Adventure, Family, Fantasy",7.1,"65        
        Metascore","A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.","Votes:
307,534
| Gross:
$504.01M"
266,21.Hamilton(2020),(2020),PG-13,160 min,"Biography, Drama, History",8.4,"90        
        Metascore","The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.","Votes:
92,821"
267,22.West Side Story(2021),(2021),PG-13,156 min,"Crime, Drama, Musical",7.2,"85        
        Metascore","An adaptation of the 1957 musical, West Side Story explores forbidden love and the rivalry between the Jets and the Sharks, two teenage street gangs of different ethnic backgrounds.","Votes:
80,568"
268,23.The Lion King(2019),(2019),PG,118 min,"Animation, Adventure, Drama",6.8,"55        
        Metascore","After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.","Votes:
243,780
| Gross:
$543.64M"
269,24.La La Land(2016),(2016),PG-13,128 min,"Comedy, Drama, Music",8.0,"94        
        Metascore","While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.","Votes:
580,447
| Gross:
$151.10M"
270,25.Charlie and the Chocolate Factory(2005),(2005),PG,115 min,"Adventure, Comedy, Family",6.7,"72        
        Metascore","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.","Votes:
477,641
| Gross:
$206.46M"
271,26.Frozen(I) (2013),(I) (2013),PG,102 min,"Animation, Adventure, Comedy",7.4,"75        
        Metascore","When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.","Votes:
620,996
| Gross:
$400.74M"
272,27.The Wizard of Oz(1939),(1939),PG,102 min,"Adventure, Family, Fantasy",8.1,"92        
        Metascore","Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz, and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.","Votes:
397,632
| Gross:
$2.08M"
273,28.Moana(I) (2016),(I) (2016),PG,107 min,"Animation, Adventure, Comedy",7.6,"81        
        Metascore","In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right.","Votes:
332,318
| Gross:
$248.76M"
274,29.Pinocchio(1940),(1940),G,88 min,"Animation, Adventure, Comedy",7.5,"99        
        Metascore","A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy.","Votes:
146,831
| Gross:
$84.25M"
275,30.Enchanted(2007),(2007),PG,107 min,"Animation, Adventure, Comedy",7.1,"75        
        Metascore","A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer.","Votes:
198,966
| Gross:
$127.81M"
276,31.Aladdin(2019),(2019),PG,128 min,"Adventure, Comedy, Family",6.9,"53        
        Metascore",A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,"Votes:
263,971
| Gross:
$355.56M"
277,33.Annie(1982),(1982),PG,127 min,"Comedy, Drama, Family",6.6,"39        
        Metascore","A spunky young orphan is taken in by a rich eccentric, much to the chagrin of the cantankerous woman who runs the orphanage.","Votes:
45,774
| Gross:
$57.06M"
278,34.Hercules(1997),(1997),G,93 min,"Animation, Adventure, Comedy",7.3,"74        
        Metascore",The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"Votes:
230,718
| Gross:
$99.05M"
279,35.Labyrinth(1986),(1986),PG,101 min,"Adventure, Family, Fantasy",7.3,"50        
        Metascore",Sixteen-year-old Sarah is given thirteen hours to solve a labyrinth and rescue her baby brother Toby when her wish for him to be taken away is granted by the Goblin King Jareth.,"Votes:
137,145
| Gross:
$12.73M"
